Datum,Standort,Parameter,Intervall,Einheit,Wert,Status
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.82,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.72,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",15.36,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",62.59,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",12.01,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.73,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",75.41,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-20T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11368.92,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.03,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.17,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.42,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",60,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",13.24,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.79,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",74.37,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-20T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8071.82,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",22.08,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",12.5,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",23.06,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",57.48,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.55,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.62,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",72.58,"provisorisch"
"2021-03-20T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-20T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.96,"provisorisch"
"2021-03-20T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.96,"provisorisch"
"2021-03-20T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.09,"provisorisch"
"2021-03-20T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",69.6,"provisorisch"
"2021-03-20T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",82.25,"provisorisch"
"2021-03-20T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.23,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.16,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.35,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.41,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.11,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",63.49,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.39,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.09,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",70.52,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-21T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8303.34,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",14.84,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.28,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.29,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",60.4,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.36,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.65,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",68.09,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-21T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",7990.43,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26.1,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.45,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",29.28,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",52.53,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.51,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.72,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",61.19,"provisorisch"
"2021-03-21T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-21T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.28,"provisorisch"
"2021-03-21T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.55,"provisorisch"
"2021-03-21T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.92,"provisorisch"
"2021-03-21T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",65.66,"provisorisch"
"2021-03-21T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",73.63,"provisorisch"
"2021-03-21T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.44,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",21.79,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.5,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.09,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",49.22,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.05,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",11.45,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",64.83,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-22T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13371.8,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",33.59,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",20.45,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",32.87,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",47.33,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.07,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.25,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",59.88,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-22T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12538.8,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",36.76,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",22.85,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.26,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",43.84,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.28,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.93,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.1,"provisorisch"
"2021-03-22T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-22T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",6.95,"provisorisch"
"2021-03-22T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.35,"provisorisch"
"2021-03-22T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.22,"provisorisch"
"2021-03-22T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",60.56,"provisorisch"
"2021-03-22T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",76.79,"provisorisch"
"2021-03-22T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.6,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",22.5,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.82,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.97,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",49.99,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",14.35,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.85,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",76.74,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-23T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15714.7,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",34.11,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",18.1,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",37.47,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",42.09,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.31,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.43,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",71.13,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-23T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15776.07,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",37.16,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.5,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",39.64,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",40.75,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",15.97,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.01,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",67.35,"provisorisch"
"2021-03-23T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-23T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.34,"provisorisch"
"2021-03-23T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.23,"provisorisch"
"2021-03-23T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.32,"provisorisch"
"2021-03-23T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",67.89,"provisorisch"
"2021-03-23T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",84.99,"provisorisch"
"2021-03-23T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.53,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.26,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",29.91,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",11.56,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",39.46,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",38.33,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.35,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.74,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",70.03,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-24T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",19927.5,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",46.66,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",26.4,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",48.75,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",31.45,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.28,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",10.86,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",67.65,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-24T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18371.87,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",61.91,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",40.3,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",56.59,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",28.08,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.97,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.42,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",60.99,"provisorisch"
"2021-03-24T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-24T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.89,"provisorisch"
"2021-03-24T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",3.43,"provisorisch"
"2021-03-24T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.48,"provisorisch"
"2021-03-24T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",62.23,"provisorisch"
"2021-03-24T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",84.97,"provisorisch"
"2021-03-24T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.58,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",23.98,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.12,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",33.41,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",49.16,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",89.46,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15887.84,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",43.43,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",22.56,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",48.47,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",36.77,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",16.16,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.51,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",71.64,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17717.88,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",55.4,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",34.43,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",53.16,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",36.53,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.23,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",11.76,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",78.61,"provisorisch"
"2021-03-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.32,"provisorisch"
"2021-03-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.65,"provisorisch"
"2021-03-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",11.85,"provisorisch"
"2021-03-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",73.61,"provisorisch"
"2021-03-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",92.7,"provisorisch"
"2021-03-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.5,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",20.13,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.49,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",30.09,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",58.92,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",96.07,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",16564.43,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",31.62,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",14.91,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",37.6,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",52.34,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.71,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.15,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",89.47,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14522.19,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",53.04,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",31.78,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",52.7,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",42.2,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.96,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.42,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",67.06,"provisorisch"
"2021-03-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.7,"provisorisch"
"2021-03-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.99,"provisorisch"
"2021-03-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.95,"provisorisch"
"2021-03-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",78.37,"provisorisch"
"2021-03-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",100.79,"provisorisch"
"2021-03-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.16,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.15,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.09,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.24,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",11.65,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",74.06,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.04,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.87,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",90.75,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-03-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11371.47,"provisorisch"
"2021-03-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.19,"provisorisch"
"2021-03-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.68,"provisorisch"
"2021-03-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.46,"provisorisch"
"2021-03-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",67.9,"provisorisch"
"2021-03-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.56,"provisorisch"
"2021-03-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.68,"provisorisch"
"2021-03-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",91.56,"provisorisch"
